account_id,unique_senders,total_incoming_transactions,total_incoming_amount,sender_accounts
PNCB574840,3,3,3271.1899999999996,"['STAN633555', 'STAN668544', 'PNCB151372']"
SWIS803103,3,3,3230.41,"['CRED617632', 'UBS418730', 'UBS464335']"
SHEL401836,3,3,3211.41,"['UBS826435', 'MORG597023', 'PRIV567583']"
CAPI138731,3,3,3209.9200000000005,"['MORG664990', 'GOLD933367', 'WELL885943']"
SWIS370324,3,3,3205.5,"['DEUT824994', 'TDBA719047', 'HSBC676010']"
MORG237296,3,3,3197.18,"['PRIV326346', 'GOLD262353', 'BANK993978']"
OFFS720618,3,3,3156.38,"['UBS759664', 'PRIV599477', 'UBS920786']"
GOLD221579,3,3,3152.94,"['DEUT829206', 'BARC900224', 'TDBA389153']"
CAPI291741,3,3,3118.2200000000003,"['OFFS356835', 'BANK509162', 'CAYM690366']"
GOLD464881,3,3,3116.57,"['BARC893752', 'BANK696174', 'CHAS505833']"
LUXE481376,3,3,3065.6499999999996,"['OFFS699111', 'HSBC387553', 'STAN538348']"
DEUT852835,3,3,3006.28,"['SHEL528808', 'TDBA719047', 'GOLD369782']"
CRED771513,3,3,2961.63,"['STAN133287', 'SWIS839485', 'UBS281516']"
PNCB610112,3,3,2910.8099999999995,"['BARC279396', 'STAN668544', 'BARC326072']"
BANK560344,3,3,2878.06,"['USBA512285', 'CHAS596223', 'WELL210990']"
TDBA147563,3,3,2869.37,"['WELL168283', 'LUXE481842', 'CHAS731881']"
PRIV779471,3,3,2832.88,"['CAYM316973', 'LUXE837438', 'PNCB844548']"
OFFS724139,3,3,2825.43,"['PRIV108638', 'USBA572690', 'HSBC408024']"
BANK579337,3,3,2825.1,"['GOLD805060', 'WELL176809', 'OFFS639404']"
MORG943265,3,3,2813.14,"['LUXE724637', 'PNCB445050', 'LUXE475254']"
BARC731377,3,3,2780.6,"['STAN563155', 'MORG792340', 'CHAS318333']"
CRED711851,3,3,2769.31,"['USBA152350', 'USBA316382', 'CAPI830868']"
MORG636193,3,3,2741.69,"['TDBA860327', 'GOLD463284', 'STAN668544']"
CHAS516051,3,3,2731.0199999999995,"['PNCB637806', 'SWIS385342', 'GOLD731748']"
CHAS278271,3,3,2729.8700000000003,"['WELL217450', 'CITI699112', 'BARC341908']"
MORG433264,3,3,2704.8500000000004,"['LUXE552565', 'DEUT498277', 'WELL544816']"
GOLD511967,3,3,2701.9900000000002,"['CAPI321276', 'USBA625206', 'CAYM427082']"
BARC903449,3,3,2694.87,"['OFFS897394', 'GOLD578467', 'PRIV653482']"
CRED896428,3,3,2684.62,"['CHAS546821', 'GOLD511346', 'OFFS121005']"
DEUT387367,3,3,2585.82,"['PNCB930768', 'MORG838099', 'LUXE386249']"
HSBC558292,3,3,2563.0299999999997,"['CITI957376', 'UBS559260', 'MORG113044']"
CITI229137,3,3,2560.2799999999997,"['CAYM949753', 'LUXE955121', 'CAPI992221']"
CRED914938,3,3,2468.2499999999995,"['HSBC917124', 'GOLD357439', 'CAYM338268']"
CITI426485,3,3,2379.41,"['SHEL366255', 'GOLD244332', 'BARC822850']"
UBS592687,3,3,2377.09,"['CHAS356676', 'DEUT709355', 'PNCB981673']"
BANK173891,3,3,2359.22,"['SWIS260030', 'CAPI531288', 'DEUT403314']"
STAN117799,3,3,2327.7,"['DEUT824994', 'STAN899532', 'CITI107112']"
BANK993978,3,3,2316.33,"['CAYM165285', 'STAN948791', 'LUXE145017']"
PRIV150089,3,3,2271.8599999999997,"['DEUT576336', 'CITI614069', 'LUXE604858']"
UBS724281,3,3,2254.94,"['WELL455114', 'CHAS676636', 'TDBA865912']"
UBS317116,3,3,2248.7799999999997,"['MORG636193', 'OFFS975921', 'MORG109902']"
SWIS546839,3,3,2226.55,"['PNCB818674', 'PRIV589600', 'PNCB360070']"
CRED759786,3,3,2224.37,"['TDBA746098', 'BANK375011', 'SHEL973268']"
PNCB754873,3,3,2211.15,"['USBA289473', 'CITI238454', 'OFFS254156']"
STAN786957,3,3,2205.7200000000003,"['WELL204086', 'MORG449272', 'MORG116162']"
PNCB153722,3,3,2205.6,"['STAN985113', 'LUXE180552', 'CRED484210']"
UBS758385,3,3,2168.99,"['HSBC426024', 'MORG280939', 'CHAS296669']"
GOLD525980,3,3,2137.96,"['UBS180463', 'PRIV357632', 'BARC548529']"
WELL753243,3,3,2136.65,"['STAN255375', 'CITI373889', 'TDBA524694']"
SWIS195322,3,3,2094.02,"['MORG742067', 'BANK382153', 'CITI976769']"
PNCB919330,3,3,2086.11,"['PNCB254942', 'PNCB135232', 'TDBA338246']"
PNCB656454,3,3,2064.7799999999997,"['OFFS639404', 'USBA950864', 'MORG709781']"
DEUT211989,3,3,2057.75,"['PRIV239998', 'CAYM646837', 'GOLD379764']"
CRED100966,3,3,2031.27,"['CAPI195027', 'BARC113177', 'MORG793176']"
LUXE775262,3,3,2022.5,"['DEUT341183', 'USBA755341', 'LUXE914667']"
CRED655207,3,3,2001.4099999999999,"['DEUT197850', 'OFFS784274', 'OFFS639404']"
CHAS324245,3,3,1969.56,"['CAPI383827', 'WELL208157', 'PNCB919330']"
PNCB505963,3,3,1941.96,"['PNCB754873', 'PRIV294443', 'MORG489536']"
GOLD261425,3,3,1928.1,"['SHEL826276', 'MORG903585', 'BARC399142']"
UBS136067,3,3,1897.48,"['STAN456143', 'CITI301272', 'OFFS351114']"
GOLD671220,3,3,1882.81,"['PRIV156128', 'HSBC262390', 'PNCB538349']"
CAPI694795,3,3,1879.1299999999999,"['SWIS100987', 'HSBC449847', 'WELL309110']"
SWIS402342,3,3,1873.85,"['BARC224694', 'GOLD881063', 'PRIV108638']"
BANK816580,3,3,1843.33,"['WELL977882', 'CHAS226022', 'BARC927687']"
PNCB182432,3,3,1814.46,"['LUXE841093', 'SWIS121098', 'SHEL188549']"
STAN190609,3,3,1800.85,"['HSBC628694', 'BANK214660', 'CAYM421416']"
LUXE580137,3,3,1794.82,"['OFFS612383', 'SWIS263196', 'MORG507864']"
GOLD137896,3,3,1771.23,"['WELL621276', 'TDBA947252', 'DEUT197850']"
CITI848689,3,3,1767.48,"['BARC423995', 'MORG113044', 'CHAS869002']"
SWIS755213,3,3,1767.21,"['BANK958962', 'CRED582179', 'LUXE725798']"
SWIS582795,3,3,1754.1599999999999,"['HSBC426024', 'BANK424543', 'WELL603111']"
GOLD504263,3,3,1741.43,"['DEUT644032', 'CHAS801368', 'CHAS329072']"
LUXE388828,3,3,1702.52,"['WELL622509', 'MORG985993', 'CAPI531288']"
SWIS307376,3,3,1662.36,"['CAPI644265', 'CAYM458188', 'BARC399142']"
GOLD947134,3,3,1655.83,"['SWIS292702', 'PNCB648750', 'SWIS137038']"
BARC294514,3,3,1655.32,"['CHAS358246', 'OFFS921609', 'OFFS238142']"
CAYM898779,3,3,1655.07,"['TDBA887612', 'TDBA524829', 'TDBA666709']"
CRED461390,3,3,1651.17,"['STAN641248', 'CAYM103931', 'CAYM179417']"
SWIS317510,3,3,1620.8600000000001,"['STAN410727', 'USBA561275', 'WELL643585']"
OFFS133793,3,3,1615.5600000000002,"['CITI968315', 'OFFS927625', 'SHEL188549']"
SWIS562357,3,3,1602.8700000000001,"['CAPI397305', 'CHAS230667', 'SHEL190568']"
LUXE115695,3,3,1593.01,"['GOLD223397', 'CHAS256418', 'GOLD450895']"
CHAS455337,3,3,1592.8400000000001,"['CHAS835963', 'BARC870219', 'MORG762829']"
BANK614163,3,3,1591.42,"['OFFS582227', 'CAPI853392', 'CITI127277']"
PRIV132716,3,3,1578.05,"['OFFS482713', 'LUXE576898', 'CITI370396']"
CITI434133,3,3,1552.73,"['STAN516862', 'UBS281516', 'USBA664938']"
BARC583910,3,3,1547.08,"['GOLD192661', 'MORG359360', 'MORG318900']"
MORG883244,3,3,1539.98,"['UBS740439', 'BARC641911', 'CAYM709446']"
CRED815549,3,3,1535.84,"['TDBA340690', 'BARC660117', 'STAN683811']"
PRIV780570,3,3,1525.08,"['CHAS455337', 'CITI211553', 'GOLD367053']"
PNCB344631,3,3,1518.0900000000001,"['WELL321174', 'DEUT160384', 'SWIS956344']"
STAN683811,3,3,1486.6399999999999,"['UBS397613', 'BARC130946', 'MORG521284']"
BARC829997,3,3,1485.09,"['SHEL464798', 'DEUT599523', 'CRED718887']"
CHAS804549,3,3,1459.6499999999999,"['CRED878756', 'BARC711040', 'MORG655955']"
SWIS659905,3,3,1456.8200000000002,"['STAN609173', 'PNCB981673', 'PNCB207258']"
GOLD667463,3,3,1443.98,"['PRIV426788', 'WELL980633', 'BARC160569']"
LUXE386249,3,3,1437.18,"['WELL631860', 'OFFS505392', 'BARC502898']"
OFFS784274,3,3,1414.75,"['WELL220805', 'SWIS403097', 'MORG162153']"
CHAS226681,3,3,1403.1,"['CRED203012', 'BANK767818', 'CAYM117918']"
BARC904456,3,3,1400.31,"['BANK181647', 'SHEL270004', 'PNCB637806']"
MORG655955,3,3,1382.93,"['SWIS840465', 'CRED448063', 'GOLD192946']"
CITI257893,3,3,1375.6499999999999,"['CHAS348728', 'CHAS178642', 'SHEL473398']"
LUXE955121,3,3,1358.82,"['TDBA830492', 'MORG563290', 'CAPI279334']"
OFFS185714,3,3,1356.17,"['USBA371863', 'STAN670845', 'SWIS232392']"
LUXE300204,3,3,1337.69,"['BANK351490', 'CHAS278271', 'UBS633800']"
PRIV640693,3,3,1335.51,"['HSBC661314', 'PRIV860306', 'MORG357969']"
PRIV232481,3,3,1312.51,"['BANK686384', 'MORG792340', 'SWIS307376']"
CITI301272,3,3,1304.88,"['CRED930132', 'CAPI970532', 'UBS237071']"
SWIS674507,3,3,1282.27,"['PNCB254942', 'CITI858302', 'PRIV970258']"
BANK451771,3,3,1277.3700000000001,"['GOLD675476', 'OFFS470051', 'LUXE287598']"
SWIS228874,3,3,1267.64,"['SWIS955014', 'WELL643585', 'UBS114369']"
BARC184629,3,3,1235.27,"['BANK260977', 'OFFS135137', 'GOLD533621']"
DEUT398330,3,3,1202.86,"['MORG434744', 'PRIV601413', 'HSBC715733']"
PNCB357146,3,3,1191.13,"['OFFS262293', 'OFFS639404', 'CAPI581264']"
PNCB978469,3,3,1183.21,"['GOLD731748', 'TDBA422203', 'MORG116162']"
MORG956571,3,3,1165.05,"['BARC380597', 'SHEL668966', 'CAPI240789']"
CITI281792,3,3,1163.37,"['TDBA611111', 'STAN633555', 'CHAS226681']"
UBS558239,3,3,1117.83,"['TDBA524829', 'PNCB659672', 'WELL231929']"
BARC894901,3,3,1113.34,"['TDBA988963', 'WELL231929', 'HSBC428287']"
BANK662080,3,3,1113.21,"['BARC800827', 'CITI149703', 'LUXE537307']"
CITI370396,3,3,1095.71,"['USBA883131', 'HSBC692265', 'SHEL152196']"
STAN978481,3,3,1094.96,"['WELL121995', 'CAPI296380', 'SHEL297038']"
GOLD267902,3,3,1084.2199999999998,"['CRED914938', 'CAPI686828', 'BARC996720']"
BANK340367,3,3,1071.71,"['LUXE935748', 'CITI736393', 'CITI234157']"
OFFS487676,3,3,1062.3500000000001,"['BANK287876', 'STAN267029', 'UBS180463']"
PRIV131059,3,3,1044.1399999999999,"['BANK493849', 'CHAS596223', 'CITI383163']"
LUXE538195,3,3,1037.76,"['LUXE386002', 'DEUT503419', 'BARC672827']"
PRIV595148,3,3,1036.3700000000001,"['STAN934643', 'SHEL967473', 'UBS114369']"
BANK719820,3,3,1031.69,"['CAPI930576', 'SWIS754816', 'CITI117737']"
MORG453375,3,3,992.51,"['HSBC437720', 'TDBA615324', 'SHEL712885']"
CRED647532,3,3,988.31,"['CITI860781', 'CRED461390', 'OFFS354764']"
LUXE308269,3,3,984.11,"['STAN683811', 'UBS949394', 'UBS418730']"
OFFS461398,3,3,981.8399999999999,"['CAYM666492', 'SHEL976334', 'OFFS881466']"
BARC972299,3,3,975.7099999999999,"['PNCB656454', 'TDBA962686', 'BANK991804']"
BANK327218,3,3,955.16,"['MORG489536', 'SWIS730746', 'SHEL621051']"
STAN948791,3,3,951.51,"['CRED827035', 'DEUT576336', 'STAN633248']"
SWIS793094,3,3,948.01,"['UBS300900', 'WELL117276', 'PRIV258009']"
GOLD499870,3,3,930.61,"['UBS268987', 'CAPI796327', 'MORG796511']"
SHEL201001,3,3,923.51,"['MORG938750', 'PNCB516402', 'MORG185912']"
BARC970044,3,3,917.5,"['STAN752242', 'GOLD159244', 'BARC900224']"
GOLD598380,3,3,915.4,"['DEUT680370', 'HSBC428287', 'PRIV362791']"
MORG666197,3,3,908.9399999999999,"['CAYM999506', 'UBS290464', 'USBA170097']"
PRIV284989,3,3,907.8,"['UBS612868', 'STAN248089', 'USBA499385']"
WELL603111,3,3,905.29,"['BANK181647', 'LUXE369950', 'CITI852242']"
BARC540100,3,3,903.26,"['BANK760072', 'CHAS325265', 'STAN767989']"
GOLD111669,3,3,898.18,"['CAYM179417', 'WELL482566', 'WELL206114']"
STAN641248,3,3,890.27,"['WELL961099', 'UBS638780', 'HSBC741542']"
STAN976442,3,3,862.61,"['LUXE369950', 'LUXE537307', 'PRIV496435']"
GOLD803724,3,3,853.09,"['DEUT498277', 'USBA755341', 'PNCB439209']"
BANK414753,3,3,839.03,"['STAN670845', 'CAPI279334', 'MORG265826']"
PNCB951006,3,3,810.5799999999999,"['UBS317116', 'BANK783652', 'CITI318887']"
UBS608750,3,3,793.77,"['WELL206114', 'GOLD511967', 'PNCB571035']"
GOLD721567,3,3,788.3,"['USBA847109', 'CAYM338268', 'BARC107200']"
CRED520628,3,3,770.6199999999999,"['USBA702851', 'CAPI830868', 'OFFS597701']"
WELL210990,3,3,761.56,"['HSBC676010', 'CAYM852086', 'BANK101384']"
DEUT285679,3,3,754.78,"['DEUT435645', 'UBS180463', 'LUXE511086']"
CHAS844816,3,3,741.5,"['MORG113044', 'CAPI966186', 'MORG895859']"
SWIS134609,3,3,734.88,"['UBS481801', 'CRED524794', 'OFFS351114']"
CHAS326459,3,3,731.03,"['USBA299776', 'CITI771889', 'CITI766024']"
MORG451470,3,3,707.05,"['TDBA524694', 'CITI401786', 'BANK355097']"
CAPI620794,3,3,697.13,"['USBA642262', 'CHAS757713', 'CRED833049']"
STAN185653,3,3,694.4,"['CHAS834782', 'DEUT701483', 'OFFS731526']"
UBS498294,3,3,686.38,"['DEUT865331', 'DEUT194815', 'STAN456143']"
BARC240439,3,3,685.8299999999999,"['BANK696174', 'HSBC738372', 'TDBA369623']"
SWIS245590,3,3,683.94,"['UBS233378', 'CAYM914867', 'CAPI153361']"
CAYM947975,3,3,681.6700000000001,"['OFFS924046', 'SWIS956344', 'CITI766024']"
CAYM999506,3,3,669.41,"['PRIV443723', 'HSBC738372', 'CRED904757']"
PNCB612556,3,3,632.35,"['BARC201027', 'OFFS468268', 'BANK173891']"
BANK783652,3,3,630.52,"['CRED935605', 'WELL330374', 'HSBC391490']"
SWIS260030,3,3,622.5799999999999,"['PRIV945591', 'CAYM999506', 'CITI107112']"
LUXE933096,3,3,613.49,"['CITI951717', 'CAYM754006', 'CRED647532']"
SWIS806994,3,3,574.7,"['UBS456051', 'OFFS445125', 'PRIV125547']"
CITI455089,3,3,567.4,"['HSBC788909', 'BANK595808', 'SWIS397301']"
CRED152519,3,3,547.04,"['MORG108404', 'GOLD159244', 'SWIS710891']"
CITI238454,3,3,541.62,"['OFFS321226', 'MORG941805', 'USBA950864']"
PRIV274042,3,3,536.08,"['CAPI940904', 'HSBC561276', 'CHAS747595']"
STAN215894,3,3,532.56,"['BANK783652', 'WELL231929', 'LUXE941500']"
SWIS926813,3,3,529.36,"['CAYM179417', 'USBA105650', 'CAPI888486']"
PRIV582068,3,3,521.7,"['PRIV601413', 'GOLD367053', 'OFFS975921']"
CITI974082,3,3,521.12,"['OFFS850071', 'UBS954483', 'CITI318887']"
BARC906532,3,3,504.62000000000006,"['CITI978019', 'CHAS458175', 'CAYM368554']"
PRIV780935,3,3,467.66999999999996,"['BARC955453', 'BANK755068', 'CAYM567473']"
CAYM516094,3,3,458.0899999999999,"['USBA289473', 'HSBC352298', 'UBS803829']"
GOLD785540,3,3,454.44,"['CITI455089', 'USBA563814', 'CAPI796327']"
STAN498315,3,3,419.14,"['MORG538877', 'PRIV909324', 'CHAS867061']"
SWIS676410,3,3,403.15,"['CAYM160365', 'BANK960691', 'PRIV108638']"
CRED180823,3,3,394.80999999999995,"['HSBC748145', 'WELL227750', 'DEUT821745']"
MORG789689,3,3,391.65999999999997,"['SWIS394109', 'TDBA422203', 'CITI210484']"
GOLD948470,3,3,376.83,"['PNCB261784', 'SWIS860831', 'BANK670724']"
STAN130564,3,3,334.61,"['LUXE400239', 'PRIV275815', 'PNCB135232']"
UBS740439,3,3,326.95000000000005,"['MORG569913', 'TDBA457780', 'STAN498315']"
CHAS120573,3,3,325.82,"['PNCB739372', 'USBA152350', 'SHEL976334']"
BANK834431,3,3,325.0,"['GOLD520139', 'GOLD994954', 'PRIV280184']"
PRIV338390,3,3,307.45,"['WELL850403', 'DEUT508610', 'LUXE845691']"
UBS134499,3,3,286.54,"['UBS803829', 'UBS440447', 'LUXE960107']"
SHEL690543,3,3,280.21000000000004,"['BARC299118', 'WELL168283', 'USBA609986']"
DEUT893840,3,3,223.85,"['BANK830166', 'USBA376805', 'MORG903585']"
OFFS975921,3,3,102.72,"['HSBC352298', 'DEUT972401', 'CAPI442353']"
DEUT480508,2,2,59148.88,"['PRIV125547', 'TDBA329906']"
MORG521284,2,2,51128.36,"['SWIS362492', 'PRIV912084']"
BANK474280,2,2,49548.009999999995,"['OFFS332758', 'HSBC758655']"
PNCB773064,2,2,47433.35,"['GOLD605252', 'TDBA231707']"
CRED872643,2,2,45558.850000000006,"['DEUT253124', 'SWIS245976']"
DEUT690608,2,2,43836.17,"['OFFS971568', 'DEUT303795']"
PNCB571035,2,2,41485.5,"['CHAS312341', 'CAYM516094']"
BANK613915,2,2,41418.58,"['CRED143894', 'CAPI842202']"
CHAS730615,2,2,41295.85,"['STAN595128', 'HSBC352298']"
CAPI773475,2,2,40255.79,"['SHEL288215', 'OFFS363731']"
MORG444410,2,2,39863.850000000006,"['TDBA611111', 'CHAS661843']"
CITI401786,2,2,38690.93,"['CRED930132', 'DEUT308851']"
LUXE369950,2,2,37823.4,"['MORG619854', 'HSBC939220']"
GOLD226779,2,2,37478.02,"['BARC113723', 'PNCB707767']"
CITI114586,2,2,37211.399999999994,"['SHEL551672', 'GOLD180571']"
DEUT172798,2,3,36866.89,"['CHAS730615', 'PRIV909324']"
CHAS683405,2,2,36749.479999999996,"['USBA991076', 'CRED310636']"
CRED919735,2,2,36743.93,"['OFFS353213', 'SHEL344783']"
CHAS433735,2,2,35625.53,"['CRED180823', 'TDBA247517']"
SWIS400843,2,2,34084.9,"['CAPI430323', 'USBA563045']"
SWIS328398,2,2,33988.86,"['MORG265826', 'CAYM640157']"
CRED830110,2,2,33795.950000000004,"['TDBA665201', 'CITI797884']"
LUXE812756,2,2,33560.96,"['WELL294119', 'DEUT413489']"
SWIS902830,2,2,31558.620000000003,"['USBA398307', 'SHEL816029']"
PRIV589600,2,2,31375.32,"['CHAS934010', 'LUXE812756']"
OFFS468268,2,2,31267.89,"['CITI970351', 'CAYM547850']"
DEUT422362,2,2,30256.38,"['LUXE155944', 'HSBC917124']"
SWIS979593,2,2,30227.149999999998,"['BANK686384', 'STAN761623']"
UBS359686,2,2,29722.969999999998,"['MORG606840', 'PNCB138669']"
CITI797884,2,2,28303.57,"['SWIS285744', 'SHEL344783']"
CAYM922665,2,2,27500.420000000002,"['CITI848807', 'CRED239279']"
CITI318197,2,2,27488.87,"['PNCB752973', 'PNCB840748']"
LUXE287598,2,2,27128.46,"['CAPI442353', 'BANK387676']"
MORG507864,2,2,24456.52,"['DEUT464227', 'LUXE702392']"
BANK766535,2,2,24147.55,"['BANK560344', 'USBA672607']"
SWIS645280,2,2,24102.95,"['CHAS314485', 'USBA672607']"
CITI383163,2,2,22929.25,"['OFFS592894', 'BARC507594']"
BANK101384,2,2,22733.92,"['BARC130946', 'HSBC758655']"
LUXE180552,2,2,21060.25,"['PRIV167082', 'BANK720234']"
CRED790767,2,2,20319.5,"['CAYM431872', 'DEUT990763']"
CITI201077,2,2,18153.88,"['CHAS273332', 'LUXE702392']"
PNCB225802,2,2,17698.4,"['GOLD756670', 'OFFS185714']"
LUXE724637,2,2,17523.059999999998,"['MORG760453', 'UBS455286']"
BANK474878,2,2,16788.41,"['WELL188866', 'CRED197787']"
BARC744405,2,2,16334.79,"['HSBC692265', 'BANK375011']"
GOLD878508,2,2,15788.33,"['HSBC640188', 'WELL309110']"
DEUT770475,2,2,15385.54,"['CITI860781', 'UBS418730']"
MORG616793,2,2,15171.47,"['MORG709781', 'MORG437689']"
BARC545691,2,2,15073.49,"['LUXE879369', 'CITI388599']"
CHAS492679,2,2,14966.64,"['TDBA865912', 'OFFS354764']"
CHAS713122,2,2,14747.789999999999,"['WELL621276', 'SWIS479480']"
CITI447328,2,2,14650.050000000001,"['TDBA389153', 'PRIV275815']"
STAN982656,2,2,13920.5,"['CHAS757713', 'STAN215894']"
UBS141649,2,2,13899.630000000001,"['UBS786763', 'PNCB798668']"
CITI549695,2,2,13794.94,"['BANK509162', 'SWIS134609']"
CRED564376,2,2,13709.84,"['DEUT990763', 'CRED239488']"
OFFS990704,2,2,13365.76,"['GOLD499870', 'DEUT690608']"
PRIV752402,2,2,13283.529999999999,"['USBA289473', 'BARC471511']"
GOLD464858,2,2,12766.810000000001,"['STAN982656', 'DEUT966754']"
PRIV108638,2,2,12663.34,"['TDBA329906', 'SHEL690543']"
CITI723337,2,2,12639.570000000002,"['CAYM521022', 'SHEL816029']"
BANK697225,2,2,12510.26,"['USBA555239', 'STAN563155']"
CHAS799693,2,2,12338.689999999999,"['STAN563155', 'PRIV150089']"
SWIS730746,2,2,11689.359999999999,"['CAYM282795', 'CRED541876']"
GOLD282968,2,2,11655.21,"['UBS222428', 'MORG691862']"
PRIV758821,2,2,11622.210000000001,"['STAN291462', 'PRIV150089']"
SWIS563052,2,2,11306.01,"['SHEL962997', 'GOLD914182']"
DEUT194815,2,2,11101.41,"['OFFS690239', 'GOLD605252']"
DEUT807363,2,2,10807.32,"['SHEL816029', 'SHEL690543']"
DEUT494651,2,2,10728.220000000001,"['STAN215894', 'STAN717018']"
PRIV389866,2,2,10722.83,"['GOLD201869', 'SHEL690543']"
DEUT963181,2,2,10701.2,"['HSBC743849', 'SHEL690543']"
WELL217450,2,2,10653.59,"['PNCB664778', 'SHEL719873']"
MORG606840,2,2,10346.9,"['HSBC934785', 'MORG973172']"
PNCB207258,2,2,10262.66,"['UBS470807', 'SHEL816029']"
GOLD725930,2,2,9976.869999999999,"['CITI426485', 'SHEL816029']"
SWIS628509,2,2,9743.38,"['BARC308213', 'CRED143894']"
SHEL297038,2,2,9565.73,"['GOLD223397', 'CITI388599']"
DEUT595616,2,2,9497.710000000001,"['OFFS133793', 'OFFS354764']"
LUXE665400,2,2,9319.01,"['MORG122399', 'PNCB739372']"
TDBA957974,2,2,9314.759999999998,"['WELL643585', 'MORG489536']"
LUXE400804,2,2,9239.43,"['USBA332879', 'SHEL959484']"
SWIS285744,2,2,9104.449999999999,"['CAYM431872', 'MORG721843']"
STAN151576,2,2,9053.49,"['PNCB646287', 'CRED143894']"
LUXE725798,2,2,8967.789999999999,"['GOLD520139', 'USBA369636']"
CHAS521835,2,2,8946.26,"['CITI105457', 'CHAS976191']"
PNCB135232,2,2,8820.11,"['BARC890169', 'TDBA329906']"
DEUT695547,2,2,8772.25,"['BANK415303', 'DEUT197850']"
CHAS976191,2,2,8635.800000000001,"['OFFS720618', 'SWIS679949']"
PRIV566755,2,2,8494.779999999999,"['OFFS463239', 'HSBC715733']"
PNCB221807,2,2,8400.289999999999,"['BANK493849', 'CRED143894']"
DEUT171743,2,2,8201.9,"['USBA499385', 'SHEL973268']"
STAN609173,2,2,8145.28,"['HSBC437720', 'DEUT966754']"
USBA868820,2,2,8075.26,"['STAN382171', 'MORG483114']"
UBS833769,2,2,8032.58,"['HSBC428287', 'CAPI757535']"
CRED574580,2,2,7416.51,"['SHEL782390', 'MORG496865']"
MORG924423,2,2,7395.38,"['GOLD838993', 'PNCB671318']"
GOLD404582,2,2,7299.9,"['BANK520015', 'USBA328439']"
LUXE523790,2,2,7173.08,"['CITI961408', 'UBS815900']"
BANK287876,2,2,7170.19,"['BARC993536', 'STAN343727']"
LUXE302064,2,2,6871.26,"['UBS474423', 'PRIV809680']"
MORG923287,2,2,6835.14,"['PRIV280184', 'SHEL343080']"
PRIV936953,2,2,6723.530000000001,"['WELL961099', 'CAPI910986']"
CHAS230391,2,2,6711.64,"['STAN641248', 'SHEL690543']"
PNCB115756,2,2,6666.57,"['GOLD586750', 'TDBA524829']"
CHAS698894,2,2,6437.79,"['LUXE194407', 'OFFS881466']"
LUXE546456,2,2,6430.200000000001,"['CITI232009', 'CITI388599']"
PNCB710814,2,2,6172.87,"['HSBC391490', 'PNCB773064']"
CAYM600330,2,2,6166.92,"['CAPI599131', 'PNCB596354']"
BANK860275,2,2,6037.54,"['HSBC333075', 'BARC197656']"
CRED501832,2,2,6005.07,"['CAYM338268', 'OFFS471223']"
BANK497922,2,2,5990.7,"['CRED304308', 'CAYM897342']"
PNCB637806,2,2,5798.45,"['SHEL380933', 'UBS612868']"
CHAS278143,2,2,5698.5,"['MORG241891', 'BARC407682']"
DEUT233835,2,2,5660.47,"['SHEL366255', 'STAN670845']"
CRED814812,2,2,5655.76,"['MORG563290', 'SHEL959484']"
UBS177070,2,2,5512.04,"['BANK755068', 'CHAS546821']"
BARC289882,2,2,5490.15,"['CAPI644265', 'TDBA746098']"
BARC265982,2,2,5469.8,"['DEUT132036', 'CAPI902381']"
UBS621870,2,2,5351.31,"['PNCB102358', 'SHEL332998']"
SWIS674267,2,2,5271.51,"['PRIV949260', 'CAYM529221']"
CHAS965253,2,2,5267.6900000000005,"['GOLD101021', 'LUXE522575']"
UBS891610,2,2,5235.650000000001,"['WELL650797', 'PNCB798668']"
MORG470916,2,2,5227.3099999999995,"['BARC506470', 'SWIS758969']"
WELL188866,2,2,5152.51,"['OFFS947956', 'SHEL198412']"
SWIS700519,2,2,5117.11,"['PNCB596354', 'PRIV294443']"
BARC961941,2,2,5023.8,"['STAN356949', 'UBS621870']"
BANK382153,2,2,4993.660000000001,"['CAPI442353', 'HSBC818042']"
CRED937889,2,2,4979.72,"['SWIS100987', 'UBS487096']"
CHAS480648,2,2,4954.969999999999,"['CAYM429488', 'PRIV740645']"
MORG107147,2,2,4942.66,"['HSBC848034', 'PNCB261784']"
LUXE604858,2,2,4793.43,"['SWIS304873', 'TDBA428332']"
PNCB529225,2,2,4774.29,"['CAPI279334', 'LUXE670940']"
PRIV313519,2,2,4771.75,"['TDBA865912', 'CAPI686082']"
CAPI562961,2,2,4704.639999999999,"['PRIV647638', 'UBS317116']"
CITI824995,2,2,4681.9800000000005,"['DEUT714697', 'SWIS190900']"
GOLD357439,2,2,4663.5,"['GOLD963260', 'PRIV653482']"
MORG315039,2,2,4656.97,"['CHAS835963', 'CAPI323870']"
SWIS758969,2,2,4530.5,"['CHAS835963', 'DEUT211989']"
MORG563290,2,2,4520.1,"['LUXE526505', 'HSBC503406']"
LUXE764480,2,2,4473.78,"['TDBA739587', 'CAYM529221']"
STAN780206,2,2,4469.62,"['PRIV599477', 'SWIS492332']"
SWIS556558,2,2,4443.51,"['DEUT166113', 'OFFS927625']"
UBS456051,2,2,4403.969999999999,"['SWIS801905', 'CRED671634']"
BANK651527,2,2,4307.78,"['USBA672607', 'WELL231333']"
GOLD731748,2,2,4277.24,"['BANK853473', 'USBA185642']"
PNCB659672,2,2,4275.83,"['WELL433164', 'CRED647574']"
STAN752264,2,2,4200.13,"['USBA991076', 'UBS456051']"
